source	run	sample	experiment	library_name	library_strategy	library_selection	library_source	library_layout	insert_size
PRJNA192205_runinfo.csv	SRR1265491	PL_Wa_H22	SRX528883	PL_Wa_H22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265492	PL_Wa_H22	SRX528883	PL_Wa_H22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265493	PL_Wa_H22	SRX528883	PL_Wa_H22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265494	PL_Wa_H22	SRX528883	PL_Wa_H22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266946	PL_Wa_H23	SRX529378	PL_Wa_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266947	PL_Wa_H23	SRX529378	PL_Wa_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266948	PL_Wa_H23	SRX529378	PL_Wa_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266949	PL_Wa_H23	SRX529378	PL_Wa_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265959	PL_Wa_H17	SRX529379	PL_Wa_H17	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265960	PL_Wa_H17	SRX529379	PL_Wa_H17	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265961	PL_Wa_H17	SRX529379	PL_Wa_H17	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265962	PL_Wa_H17	SRX529379	PL_Wa_H17	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265100	PL_Wa_H03	SRX528830	PL_Wa_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265101	PL_Wa_H03	SRX528830	PL_Wa_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265102	PL_Wa_H03	SRX528830	PL_Wa_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265103	PL_Wa_H03	SRX528830	PL_Wa_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265105	PL_Wa_H05	SRX528833	PL_Wa_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265106	PL_Wa_H05	SRX528833	PL_Wa_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265107	PL_Wa_H05	SRX528833	PL_Wa_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265108	PL_Wa_H05	SRX528833	PL_Wa_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265116	PL_Wa_H06	SRX528841	PL_Wa_H06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265117	PL_Wa_H06	SRX528841	PL_Wa_H06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265118	PL_Wa_H06	SRX528841	PL_Wa_H06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265119	PL_Wa_H06	SRX528841	PL_Wa_H06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265120	PL_Wa_H06	SRX528841	PL_Wa_H06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265418	PL_Wa_H09	SRX528870	PL_Wa_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265419	PL_Wa_H09	SRX528870	PL_Wa_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265420	PL_Wa_H09	SRX528870	PL_Wa_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265421	PL_Wa_H09	SRX528870	PL_Wa_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265422	PL_Wa_H11	SRX528871	PL_Wa_H11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265423	PL_Wa_H11	SRX528871	PL_Wa_H11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265424	PL_Wa_H11	SRX528871	PL_Wa_H11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265425	PL_Wa_H11	SRX528871	PL_Wa_H11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947866	D_Ra_C06_Bf	SRX330904	D_Ra_C06_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947867	D_Ra_C16_Bf	SRX330905	D_Ra_C16_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947868	D_Ra_C05_Bf	SRX330906	D_Ra_C05_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947869	D_Ko_C04_Bp	SRX330907	D_Ko_C04_Bp	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265090	PL_Wa_H02	SRX528796	PL_Wa_H02	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265091	PL_Wa_H02	SRX528796	PL_Wa_H02	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265092	PL_Wa_H02	SRX528796	PL_Wa_H02	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265093	PL_Wa_H02	SRX528796	PL_Wa_H02	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265094	PL_Wa_H02	SRX528796	PL_Wa_H02	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947861	D_Ko_C15_Bf	SRX330899	D_Ko_C15_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947871	D_Ko_C15_Bf	SRX330899	D_Ko_C15_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947862	D_Ko_C04_Bf	SRX330900	D_Ko_C04_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947863	D_Ko_C13_Bf	SRX330901	D_Ko_C13_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947795	E_Vi_C57_Bf	SRX330902	E_Vi_C57_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947864	E_Vi_C57_Bf	SRX330902	E_Vi_C57_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947793	E_Vi_C58_Bf	SRX330903	E_Vi_C58_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947865	E_Vi_C58_Bf	SRX330903	E_Vi_C58_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947857	PL_Wa_H27_Bf	SRX330894	PL_Wa_H27_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947856	S_Up_H03_Bf	SRX330893	S_Up_H03_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947859	S_Up_H24_Bf	SRX330896	S_Up_H24_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947860	S_Up_H37_Bp	SRX330897	S_Up_H37_Bp	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947858	S_Up_H47_Bf	SRX330895	S_Up_H47_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947833	S_Up_H32_Bf	SRX330888	S_Up_H32_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947835	S_Up_H32_Bf	SRX330888	S_Up_H32_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947851	PL_Wa_H23_Bf	SRX330889	PL_Wa_H23_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947852	PL_Wa_H23_Bf	SRX330889	PL_Wa_H23_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947853	S_Up_H29_Bf	SRX330890	S_Up_H29_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947854	PL_Wa_H24_Bf	SRX330891	PL_Wa_H24_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947855	S_Up_H37_Bf	SRX330892	S_Up_H37_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR867100	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867101	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867102	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867103	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867104	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867105	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867107	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867108	S_Up_H32	SRX286214	Hooded_crow_S_Up_H32_2kb	WGA	RANDOM PCR	GENOMIC	PAIRED	2000
PRJNA192205_runinfo.csv	SRR867110	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867112	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867113	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867114	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867115	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867116	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867117	S_Up_H32	SRX286215	Hooded_crow_S_Up_H32_5kb	WGS	RANDOM PCR	GENOMIC	PAIRED	5000
PRJNA192205_runinfo.csv	SRR867118	S_Up_H32	SRX286216	Hooded_crow_S_Up_H32_20kb	WGS	RANDOM PCR	GENOMIC	PAIRED	20000
PRJNA192205_runinfo.csv	SRR867119	S_Up_H32	SRX286216	Hooded_crow_S_Up_H32_20kb	WGS	RANDOM PCR	GENOMIC	PAIRED	20000
PRJNA192205_runinfo.csv	SRR946432	PL_Wa_H22_Bf	SRX305877	PL_Wa_H22_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR946450	PL_Wa_H22_Bf	SRX305877	PL_Wa_H22_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR947870	S_Up_H09_Bf	SRX330887	S_Up_H09_Bf	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR862083	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR863616	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR863646	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866511	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866512	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866513	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866514	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866515	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866516	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866517	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866518	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866520	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866521	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866522	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866523	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866524	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866525	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866526	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866527	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866528	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866593	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866594	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866595	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866596	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866597	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866598	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866599	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866601	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866603	S_Up_H32	SRX283200	Hooded_crow_S_Up_H32	WGS	RANDOM PCR	GENOMIC	PAIRED	180
PRJNA192205_runinfo.csv	SRR866903	S_Up_H32	SRX286211	Hooded_crow_S_Up_H32_3kb	WGS	RANDOM PCR	GENOMIC	PAIRED	3000
PRJEB9057_full.xml	ERR2900316	CHN_Gu_P01 Collared crow sample	ERX2905225	DNA_321	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900315	CHN_Gu_P01 Collared crow sample	ERX2905224	DNA_320	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900314	CHN_Gu_P01 Collared crow sample	ERX2905223	DNA_319	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900313	CHN_Gu_P01 Collared crow sample	ERX2905222	DNA_318	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900312	RUS_Ya_O01 South Asian carrion crow sample	ERX2905221	DNA_33	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900311	RUS_Ya_O01 South Asian carrion crow sample	ERX2905220	DNA_261	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900310	RUS_Ya_O01 South Asian carrion crow sample	ERX2905219	DNA_260	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900309	RUS_Ya_O01 South Asian carrion crow sample	ERX2905218	DNA_152	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900308	RUS_Ya_O01 South Asian carrion crow sample	ERX2905217	DNA_151	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900307	IRL_Lm_H16 Hybrid individual (Corvus cornix X Corvus corone)	ERX2905216	DNA_134	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900306	IRL_Lm_H15 Hybrid individual (Corvus cornix X Corvus corone)	ERX2905215	DNA_77	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900305	IRL_Lm_H12 Hybrid individual (Corvus cornix X Corvus corone)	ERX2905214	DNA_133	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900304	IRL_Lm_H10 Hybrid individual (Corvus cornix X Corvus corone)	ERX2905213	DNA_132	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900303	IRL_Lm_H08 Hybrid individual (Corvus cornix X Corvus corone)	ERX2905212	DNA_131	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR2900302	IRL_Lm_H07 Hybrid individual (Corvus cornix X Corvus corone)	ERX2905211	DNA_76	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850077	DDCHN_Gu_D02	ERX930988	DNA_558	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850076	B_So_H04	ERX930987	DNA_557	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850075	ITA_Ro_H04	ERX930986	DNA_556	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850074	ITA_Ro_H12	ERX930985	DNA_555	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850073	MON_Kh_D02	ERX930984	DNA_554	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850072	RUS_Mu_R04	ERX930983	DNA_553	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850071	ISR_TA_H02	ERX930982	DNA_552	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850070	ISR_TA_H04	ERX930981	DNA_551	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850069	MON_Kh_D03	ERX930980	DNA_550	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850068	ISR_TA_H01	ERX930979	DNA_549	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850067	MON_Kh_D01	ERX930978	DNA_548	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850066	RUS_Mu_R03	ERX930977	DNA_547	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850065	B_So_H04	ERX930976	DNA_546	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850064	B_So_H04	ERX930975	DNA_545	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850063	ITA_Ro_H04	ERX930974	DNA_544	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850062	ITA_Ro_H04	ERX930973	DNA_543	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850061	ITA_Ro_H12	ERX930972	DNA_542	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850060	ITA_Ro_H12	ERX930971	DNA_541	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850059	ITA_Ro_H13	ERX930970	DNA_540	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850058	ITA_Ro_H13	ERX930969	DNA_539	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850057	MON_Kh_D02	ERX930968	DNA_538	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850056	MON_Kh_D02	ERX930967	DNA_537	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850055	ITA_Ro_H03	ERX930966	DNA_536	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850054	ITA_Ro_H03	ERX930965	DNA_535	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850053	RUS_Mu_R04	ERX930964	DNA_534	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850052	RUS_Mu_R04	ERX930963	DNA_533	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850051	ITA_Ro_H06	ERX930962	DNA_532	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850050	ITA_Ro_H06	ERX930961	DNA_531	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850049	B_un_H01	ERX930960	DNA_530	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850048	B_un_H01	ERX930959	DNA_529	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850047	ISR_TA_H02	ERX930958	DNA_528	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850046	ISR_TA_H02	ERX930957	DNA_527	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850045	ISR_TA_H04	ERX930956	DNA_526	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850044	ISR_TA_H04	ERX930955	DNA_525	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850043	MON_Kh_D03	ERX930954	DNA_524	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850042	MON_Kh_D03	ERX930953	DNA_523	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850041	S_Ri_J03	ERX930952	DNA_522	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850040	S_Ri_J03	ERX930951	DNA_521	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850039	ISR_TA_H01	ERX930950	DNA_520	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850038	ISR_TA_H01	ERX930949	DNA_519	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850037	ITA_Ro_H11	ERX930948	DNA_518	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850036	ITA_Ro_H11	ERX930947	DNA_517	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850035	ITA_Ro_H10	ERX930946	DNA_516	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850034	ITA_Ro_H10	ERX930945	DNA_515	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850033	ITA_Ro_H02	ERX930944	DNA_514	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850032	ITA_Ro_H02	ERX930943	DNA_513	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850031	B_So_H02	ERX930942	DNA_512	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850030	B_So_H02	ERX930941	DNA_511	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850029	B_SZ_H02	ERX930940	DNA_510	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850028	B_SZ_H02	ERX930939	DNA_509	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850027	MON_Kh_D01	ERX930938	DNA_508	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850026	MON_Kh_D01	ERX930937	DNA_507	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850025	ITA_Ro_H07	ERX930936	DNA_506	WGS	RANDOM	GENOMIC	PAIRED	
PRJEB9057_full.xml	ERR850024	ITA_Ro_H07	ERX930935	DNA_505	WGS	RANDOM	GENOMIC	PAIRED	
